id   ,customerid ,ProductID ,started             ,ended               ,category      ,created_timestamp ,users
109  ,176        ,109       ,2018-08-22 03:11:13 ,2018-07-07 06:57:20 ,payment issue ,10/23/2019        ,"[{""user_1"":{""id"":""c4a8f6e383b21b83514fd34ace744730""},""user_2"":{""id"":null}}]"
110  ,486        ,          ,2019-04-07 16:06:06 ,2018-07-26 19:42:56 ,other         ,                  ,"[{""user_1"":{""id"":""e8c4aad96c8936d349ceafa6e0e10566""},""user_2"":{""id"":""d276a33c8b8e2bec3953e18baa4b16d6""}}]"
111  ,928        ,          ,2017-01-21 08:56:43 ,2019-11-16 03:16:26 ,other         ,                  ,"[{""user_1"":{""id"":""595fce58f966fc83c8128d3f75ade0f4""},""user_2"":{""id"":""89f5a5c1f524582f0ec4575d5579751b""}}]"
112  ,454        ,112       ,2018-09-28 16:10:46 ,2019-10-17 09:50:09 ,jaffle issue  ,2/10/2019         ,"[{""user_1"":{""id"":""874e5ec9b11dc056b3897f1cc32866c4""},""user_2"":{""id"":""bea9603673534c0deb23577328833535""}}]"
113  ,162        ,          ,2019-02-23 03:43:12 ,2019-01-28 04:10:12 ,payment issue ,                  ,"[{""user_1"":{""id"":""062a4ee0fb21de142aa51a2a2a1eb7c4""},""user_2"":{""id"":""eaa6d6df63ac441e888a58fd214fc921""}}]"
114  ,252        ,114       ,2019-02-27 15:05:03 ,2017-07-10 02:49:17 ,payment issue ,5/15/2018         ,"[{""user_1"":{""id"":""75c170a12e00313340f239fa3967b95e""},""user_2"":{""id"":""8c007b7f816e24494991900d40f50446""}}]"
115  ,181        ,          ,2018-12-31 04:31:18 ,2019-06-13 08:26:58 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""87c9d4080fbf7f90ee50cab3e7288af5""},""user_2"":{""id"":""b31dd842a77c821793e327a9fc560537""}}]"
116  ,695        ,116       ,2019-09-13 07:21:10 ,2018-01-26 16:44:10 ,other         ,8/21/2018         ,"[{""user_1"":{""id"":""9e69fbb113c0c719e3180baa3f42116c""},""user_2"":{""id"":""b2d571a6501f6d0e7951b73bbe77cde2""}}]"
117  ,580        ,117       ,2019-10-27 10:24:43 ,2019-03-31 14:39:24 ,jaffle issue  ,2/1/2018          ,"[{""user_1"":{""id"":""1064b14c5c5d2aa81384148d950bf851""},""user_2"":{""id"":null}}]"
118  ,940        ,118       ,2017-06-22 03:45:49 ,2018-04-08 09:47:12 ,jaffle issue  ,5/19/2017         ,"[{""user_1"":{""id"":""ac9820b4ee0fa7be78550edef36fe28d""},""user_2"":{""id"":""b74eba9a0c349db28d893dea6c445511""}}]"
119  ,567        ,119       ,2017-09-09 03:18:50 ,2019-04-07 10:58:35 ,jaffle issue  ,5/13/2018         ,"[{""user_1"":{""id"":""cc1418dffa7957ce8dc06edd45143b2d""},""user_2"":{""id"":""3386916064abd3af65d58b134e01e9a1""}}]"
120  ,7          ,120       ,2017-01-28 09:33:44 ,2017-04-15 07:29:20 ,jaffle issue  ,4/10/2018         ,"[{""user_1"":{""id"":""b4ce78deaf10dd6981049a6ccb578d10""},""user_2"":{""id"":""f65f336604948d8ba026e3a16675140f""}}]"
121  ,783        ,121       ,2017-10-01 03:44:55 ,2017-02-20 01:13:22 ,jaffle issue  ,12/19/2017        ,"[{""user_1"":{""id"":""642042fb3414423aa6a7b5db7385521e""},""user_2"":{""id"":""5bf9b7d6e07d1e6973ea2d7c5b10a9af""}}]"
122  ,206        ,122       ,2019-03-21 06:56:50 ,2019-09-16 23:15:37 ,jaffle issue  ,5/26/2019         ,"[{""user_1"":{""id"":""d13a996ea4704a9398fb50790db07225""},""user_2"":{""id"":""790575927d01174430200fbc7ac44797""}}]"
123  ,399        ,123       ,2017-10-05 20:43:10 ,2017-10-30 23:51:26 ,other         ,2/28/2017         ,"[{""user_1"":{""id"":""2d7a0e0ba4b01339d79de71252be371d""},""user_2"":{""id"":""9174a051ddb8285a8cafdf32dfb5b95c""}}]"
124  ,540        ,124       ,2017-09-21 10:45:33 ,2019-02-25 15:18:58 ,jaffle issue  ,1/9/2019          ,"[{""user_1"":{""id"":""24349544099264ef5969f079cd0e36e6""},""user_2"":{""id"":""9e635c7f8c9fb1ad5e43d51b7679547d""}}]"
125  ,195        ,125       ,2019-04-10 08:47:28 ,2018-10-28 12:25:03 ,other         ,8/23/2017         ,"[{""user_1"":{""id"":""a22bd51d07fd6b4fdf5518fea0d317a5""},""user_2"":{""id"":""bf99bc4eb3322e4ae16248a83793edf7""}}]"
126  ,897        ,          ,2019-09-04 05:28:27 ,2017-09-22 08:26:59 ,payment issue ,                  ,"[{""user_1"":{""id"":""660dadfd9de2f187a57b2b14904abbbb""},""user_2"":{""id"":null}}]"
127  ,719        ,127       ,2017-12-24 08:32:58 ,2019-03-25 10:42:20 ,jaffle issue  ,9/17/2019         ,"[{""user_1"":{""id"":""95ef93ef63d4a43c45ca1ca1aa12c889""},""user_2"":{""id"":""ceaf8558427b6f746b7ad0112383cf4b""}}]"
128  ,547        ,128       ,2017-08-10 06:02:39 ,2018-01-17 00:19:36 ,jaffle issue  ,9/28/2019         ,"[{""user_1"":{""id"":""2db4dc93ef00f53e250ff88e5fa85ec8""},""user_2"":{""id"":""9ecd813964fc836350de248202a6f0bb""}}]"
129  ,772        ,129       ,2018-01-29 13:28:17 ,2017-09-21 11:29:49 ,other         ,2/22/2018         ,"[{""user_1"":{""id"":""ee95be68eead0e0f0680c8039fa5b43b""},""user_2"":{""id"":null}}]"
130  ,777        ,130       ,2017-04-19 00:02:24 ,2019-01-01 18:05:39 ,payment issue ,9/30/2017         ,"[{""user_1"":{""id"":""81c1f4c394ac214f2ef31f022074ef27""},""user_2"":{""id"":""e0b31bf5192a2195fdec72055d590602""}}]"
131  ,716        ,131       ,2019-09-11 03:48:13 ,2018-10-24 21:58:19 ,other         ,3/17/2018         ,"[{""user_1"":{""id"":""f771cfc65f2b62301ca704b00ff50371""},""user_2"":{""id"":""84191bd3bb8574b6d9752e3780a140ba""}}]"
132  ,156        ,132       ,2018-09-24 03:17:47 ,2018-03-29 05:20:13 ,payment issue ,5/6/2017          ,"[{""user_1"":{""id"":""ed90d4b255a964833660c50f813651c1""},""user_2"":{""id"":""b5f18c32949f61676caedf756532b204""}}]"
133  ,270        ,          ,2018-12-13 08:27:53 ,2019-03-09 04:28:34 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""5a1268b0dd262cdebde1109d5040fa2d""},""user_2"":{""id"":""2c1caccbb73b9f14f2e5551b9408b237""}}]"
134  ,771        ,134       ,2017-02-21 10:08:26 ,2018-01-28 17:12:03 ,jaffle issue  ,4/18/2019         ,"[{""user_1"":{""id"":""db6f9a9b0f77e9b647dffab1ca44652c""},""user_2"":{""id"":""8ff85505f418644cfde960580aeee96f""}}]"
135  ,269        ,135       ,2017-09-10 16:28:06 ,2017-06-07 13:54:49 ,payment issue ,2/15/2017         ,"[{""user_1"":{""id"":""386fff2f1d67245478bdaeb4eb80c296""},""user_2"":{""id"":""09c2298391e39ebe02f54939686f76a6""}}]"
136  ,286        ,136       ,2019-11-11 18:59:16 ,2019-02-14 16:06:07 ,payment issue ,10/16/2018        ,"[{""user_1"":{""id"":""245e6cbca5a36b2977ea06d29866bee0""},""user_2"":{""id"":""3dbcfce59471c34ccd1482019d36a109""}}]"
137  ,249        ,137       ,2019-08-07 11:04:30 ,2017-06-17 08:48:38 ,jaffle issue  ,3/17/2019         ,"[{""user_1"":{""id"":""301560d64ad90bfd9aaa6701ef3ecbde""},""user_2"":{""id"":""6cd68c069d429f7168549af71533a8de""}}]"
138  ,503        ,138       ,2018-02-07 09:34:18 ,2019-05-14 01:41:30 ,jaffle issue  ,6/25/2017         ,"[{""user_1"":{""id"":""7e5e7255968ea9a0b3e76037d6f7c9bf""},""user_2"":{""id"":""32ed1440ec22d5c42f68393d2929d367""}}]"
139  ,418        ,139       ,2018-12-20 17:26:49 ,2019-10-23 23:35:30 ,payment issue ,8/9/2018          ,"[{""user_1"":{""id"":""f3552324a979bf0694a98dfb8d21f478""},""user_2"":{""id"":""5f04851d0f40955128b587c9220682d5""}}]"
140  ,389        ,          ,2018-07-23 00:22:56 ,2019-07-18 19:37:54 ,other         ,                  ,"[{""user_1"":{""id"":""112f56e250e84006d7c627e54f4a43fc""},""user_2"":{""id"":null}}]"
141  ,11         ,          ,2017-07-07 19:14:51 ,2017-12-28 01:21:22 ,other         ,                  ,"[{""user_1"":{""id"":""81144ed5d5af8a133447454e2cfd1923""},""user_2"":{""id"":""21a4a3e1587604e55e09c8ef56bef273""}}]"
142  ,438        ,142       ,2017-10-15 06:01:16 ,2017-12-26 19:12:50 ,payment issue ,2/24/2019         ,"[{""user_1"":{""id"":""e91b6660b5122f7641d4b814a124bdf0""},""user_2"":{""id"":null}}]"
143  ,457        ,143       ,2019-12-10 15:05:19 ,2018-09-10 23:04:37 ,payment issue ,1/21/2017         ,"[{""user_1"":{""id"":""d743b184f36f337e08992fce72443181""},""user_2"":{""id"":null}}]"
144  ,41         ,144       ,2017-05-30 06:39:05 ,2017-03-10 05:31:50 ,payment issue ,5/31/2017         ,"[{""user_1"":{""id"":""cb51953a92ec12a287443bd2938576a1""},""user_2"":{""id"":""6472ab7ab4f1458124f1eb56a8fc193b""}}]"
145  ,628        ,145       ,2019-04-30 04:49:05 ,2019-12-17 11:07:45 ,other         ,6/14/2019         ,"[{""user_1"":{""id"":""0de2d17a2c0bbb7516666c66c0493509""},""user_2"":{""id"":""6bcbd53c1dbf4acc70025b345bfb6be9""}}]"
146  ,912        ,146       ,2017-01-14 19:29:38 ,2019-12-26 21:50:19 ,payment issue ,9/15/2019         ,"[{""user_1"":{""id"":""d7b194f869e66d1273f0389739993e4c""},""user_2"":{""id"":""2195d4e1fd57e01fbfe8dcbe2e19b48e""}}]"
147  ,692        ,147       ,2017-12-28 01:30:08 ,2018-11-29 04:53:29 ,payment issue ,11/22/2018        ,"[{""user_1"":{""id"":""69c0d84326bc7ded4aac100b94091715""},""user_2"":{""id"":""7325d5ab3149ffa5c089acd575ba5ef9""}}]"
148  ,413        ,148       ,2018-03-23 21:59:21 ,2018-04-10 22:57:03 ,other         ,4/26/2017         ,"[{""user_1"":{""id"":""e72091eb45eb71810229e3da68bfbba9""},""user_2"":{""id"":""441a03dde46f6663e8cdadbcc46e4d44""}}]"
149  ,549        ,149       ,2019-10-01 10:07:53 ,2018-08-04 21:59:29 ,jaffle issue  ,5/9/2019          ,"[{""user_1"":{""id"":""23d419c703003f51a6c71f0f34b02474""},""user_2"":{""id"":""5f1bbf90bb0eac768a89f3cfa7d64f70""}}]"
150  ,775        ,150       ,2017-03-03 02:28:19 ,2017-06-16 06:15:09 ,other         ,6/8/2019          ,"[{""user_1"":{""id"":""36e65e1da36ecf82e6275ad9e6678e92""},""user_2"":{""id"":""e50ab14332c33ce5c33f3728d7df171e""}}]"
151  ,37         ,          ,2019-12-15 00:27:37 ,2017-12-02 03:42:15 ,other         ,                  ,"[{""user_1"":{""id"":""7af8c85f2a18e91772aa645884be4310""},""user_2"":{""id"":""86bb12529f763f5b054d295c3ff1dec7""}}]"
152  ,297        ,152       ,2019-05-13 22:40:32 ,2017-02-16 10:55:55 ,payment issue ,1/19/2017         ,"[{""user_1"":{""id"":""22fe2752f0d3f9fcc01395408d22f374""},""user_2"":{""id"":""739a584785351361b4f01a7dc76e42bc""}}]"
153  ,336        ,153       ,2019-09-16 02:02:01 ,2018-04-18 00:42:00 ,jaffle issue  ,11/30/2018        ,"[{""user_1"":{""id"":""d481885049b39ceed00010068f1fc9f1""},""user_2"":{""id"":""e5cd3584136c409579900abddf7a511a""}}]"
154  ,286        ,          ,2017-11-06 17:21:55 ,2018-07-18 22:26:23 ,payment issue ,                  ,"[{""user_1"":{""id"":""ced8841983553015f08c0d82ee2c8d24""},""user_2"":{""id"":""20f5ef170d7c26d758ebfa79fd3f7590""}}]"
155  ,92         ,155       ,2019-06-17 05:01:46 ,2018-08-17 08:14:58 ,jaffle issue  ,5/28/2018         ,"[{""user_1"":{""id"":""4c48b699f4f67cdc77b436f276c56a7f""},""user_2"":{""id"":""a1b983b04ea90f8af21940c4913e0927""}}]"
156  ,502        ,          ,2017-03-15 09:27:07 ,2019-03-13 16:27:25 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""0fb6e4cb2606cd2e9c5a82c7831f6d11""},""user_2"":{""id"":""fb561e69db7191791d35897bfcbe1e90""}}]"
157  ,685        ,157       ,2017-01-29 23:46:49 ,2018-08-16 05:21:45 ,payment issue ,11/4/2018         ,"[{""user_1"":{""id"":""579c216b6bb5868e6457af7edea158b4""},""user_2"":{""id"":""39dd2397271d204e1e676bba5a54476a""}}]"
158  ,159        ,158       ,2018-04-21 23:37:12 ,2018-09-10 02:33:16 ,jaffle issue  ,8/14/2017         ,"[{""user_1"":{""id"":""5a60dd747b63a0ceeddd72b2a3979ea5""},""user_2"":{""id"":""d8ae7e29cec82ca7acb5b638e7b4862b""}}]"
159  ,247        ,159       ,2018-04-13 13:35:49 ,2019-07-15 23:19:21 ,payment issue ,3/13/2018         ,"[{""user_1"":{""id"":""8b82592e930eeb17c87f7fa71c79275d""},""user_2"":{""id"":null}}]"
160  ,78         ,160       ,2018-10-11 08:46:18 ,2018-09-21 10:40:39 ,other         ,12/8/2017         ,"[{""user_1"":{""id"":""1ad764f2a056eb5ba170374c8ae12a9a""},""user_2"":{""id"":""da248b8f69ce6816b86e62bab5e5c082""}}]"
161  ,557        ,161       ,2019-12-06 09:51:39 ,2017-11-10 12:28:51 ,other         ,11/26/2017        ,"[{""user_1"":{""id"":""cfdf72bb32e8aaf27b128bad9f1eb21e""},""user_2"":{""id"":""36f7a0ec77bc489801dc6c5bdd4e4985""}}]"
162  ,141        ,162       ,2019-07-17 00:58:15 ,2017-11-13 16:35:08 ,other         ,11/12/2018        ,"[{""user_1"":{""id"":""c4679f7b322e48910a76f7f305aa5cb2""},""user_2"":{""id"":""3e00f177d4c41e31344f77470d356c21""}}]"
163  ,319        ,163       ,2017-09-10 11:47:14 ,2017-09-16 10:56:46 ,jaffle issue  ,10/12/2019        ,"[{""user_1"":{""id"":""246cae366c95ee9efd94569ff6373133""},""user_2"":{""id"":""7854d6bd9c17ad285d37b0e040554e26""}}]"
164  ,251        ,164       ,2017-06-10 07:45:08 ,2019-07-21 16:02:54 ,jaffle issue  ,12/5/2019         ,"[{""user_1"":{""id"":""f878ecac95591f4e0fb75202636bc447""},""user_2"":{""id"":null}}]"
165  ,341        ,          ,2017-10-16 22:57:08 ,2018-12-14 02:02:53 ,payment issue ,                  ,"[{""user_1"":{""id"":""9b58dc8459ba67140a72d2b18112e28d""},""user_2"":{""id"":""d2f10fc4b013e910e1767b9d43787023""}}]"
166  ,606        ,166       ,2017-09-13 10:46:17 ,2017-07-24 22:12:47 ,payment issue ,11/8/2018         ,"[{""user_1"":{""id"":""6c2f46c644d85be05cc63119e6648e6b""},""user_2"":{""id"":""ba9ce066cd4c43dc966ea5ac57d43cf8""}}]"
167  ,803        ,167       ,2019-11-07 04:18:27 ,2017-08-18 19:54:32 ,other         ,8/4/2017          ,"[{""user_1"":{""id"":""3e3d988cf20d0a21ccc71e4ef718f4e6""},""user_2"":{""id"":""33bf20989f0ec68d5c8ee1e513014581""}}]"
168  ,675        ,168       ,2017-03-03 09:37:50 ,2018-01-13 16:27:01 ,other         ,2/25/2017         ,"[{""user_1"":{""id"":""8fea19e067d0e182cfe6d3c7cff2c1cb""},""user_2"":{""id"":""c7b85e2068b15bfd032fdfec62528df7""}}]"
169  ,880        ,169       ,2018-08-28 09:22:14 ,2019-09-08 01:57:38 ,payment issue ,9/24/2017         ,"[{""user_1"":{""id"":""d1be0bee9d9fcefd06496a9edf57a8f0""},""user_2"":{""id"":""3bcf4f7be04aa21ec236fb1ea72e812c""}}]"
170  ,134        ,170       ,2018-12-09 06:22:51 ,2017-12-11 22:01:06 ,other         ,1/24/2018         ,"[{""user_1"":{""id"":""90217ad91932f5f4018656978a6e426f""},""user_2"":{""id"":""5620c981d1a5c60eb051a02964dbf302""}}]"
171  ,435        ,          ,2018-11-02 01:11:53 ,2019-06-25 00:17:42 ,other         ,                  ,"[{""user_1"":{""id"":""79ec5f494ab51df1b45f42ecd4138c59""},""user_2"":{""id"":""74ba3c6d94c5b276e71e53dbedc77434""}}]"
172  ,240        ,172       ,2019-11-13 20:31:40 ,2017-09-14 03:37:56 ,jaffle issue  ,1/15/2017         ,"[{""user_1"":{""id"":""f3171cbcc8439cd9b71401fb31f29b3d""},""user_2"":{""id"":""1ab7cf0f477b8d723a119003d8797c16""}}]"
173  ,293        ,173       ,2018-02-04 23:03:21 ,2017-05-24 03:37:43 ,payment issue ,7/29/2017         ,"[{""user_1"":{""id"":""9079edf04633b1bac18abdd94431091b""},""user_2"":{""id"":""4447e87cb151d583c534ae8f0d53e724""}}]"
174  ,909        ,174       ,2017-12-28 05:28:06 ,2019-05-05 20:58:10 ,jaffle issue  ,6/21/2017         ,"[{""user_1"":{""id"":""0fcc4f6fd1f3ba527660ae6034ef79ac""},""user_2"":{""id"":""8f6f5bf0221fce1ab18c44485dc48cfc""}}]"
175  ,334        ,          ,2018-12-02 17:26:42 ,2018-01-28 07:12:35 ,payment issue ,                  ,"[{""user_1"":{""id"":""29e1a7bf37ad11bef0a8108b979e9c24""},""user_2"":{""id"":""3f58005b2dfc9c06d182444318e74b2d""}}]"
176  ,355        ,176       ,2019-02-27 05:44:58 ,2018-04-27 02:48:50 ,payment issue ,6/5/2017          ,"[{""user_1"":{""id"":""438fabfd9754d2dad974b18f91cf03a8""},""user_2"":{""id"":""9c9f01d6eca543c1e90c5cca883b2c32""}}]"
177  ,922        ,          ,2018-06-08 02:21:00 ,2018-08-11 03:24:24 ,payment issue ,                  ,"[{""user_1"":{""id"":""751d57102d536b080ed6f91637315baa""},""user_2"":{""id"":""fdfeb4a1b060155793ce058018734ba4""}}]"
178  ,632        ,          ,2019-03-22 23:36:38 ,2017-04-06 02:43:49 ,payment issue ,                  ,"[{""user_1"":{""id"":""a13e4977ad4a6998a30aa28ff99b9db3""},""user_2"":{""id"":null}}]"
179  ,460        ,179       ,2019-03-03 13:32:55 ,2018-04-13 15:35:48 ,other         ,12/5/2018         ,"[{""user_1"":{""id"":""a6bccd5bbb841e633c09ca2aaaa7731e""},""user_2"":{""id"":null}}]"
180  ,556        ,180       ,2017-05-09 07:01:07 ,2019-11-27 08:48:10 ,other         ,2/10/2017         ,"[{""user_1"":{""id"":""dbb1bbb3e3bd6e1b93ffbf1e45699ebe""},""user_2"":{""id"":""f3c775c1f0be8a3628fa5dab78aca490""}}]"
181  ,469        ,181       ,2018-04-30 16:43:58 ,2017-04-20 20:30:37 ,jaffle issue  ,4/22/2018         ,"[{""user_1"":{""id"":""4382bc2b1c4f220ccd909a8d9dc6c493""},""user_2"":{""id"":""2b4e55b32ef6b91cb93285395e20d797""}}]"
182  ,685        ,182       ,2017-03-21 08:05:54 ,2017-02-17 05:24:35 ,jaffle issue  ,7/31/2018         ,"[{""user_1"":{""id"":""a01218b4b2d4575e1782bfc0f94c597c""},""user_2"":{""id"":""889e2e54bba30d9ed804eadbe2a9fc33""}}]"
183  ,729        ,183       ,2017-11-17 14:41:19 ,2017-08-16 05:44:09 ,payment issue ,8/14/2017         ,"[{""user_1"":{""id"":""1a6057e0e036eb5dda5e6243656545ef""},""user_2"":{""id"":null}}]"
184  ,631        ,          ,2017-12-02 05:39:20 ,2019-07-28 10:05:25 ,payment issue ,                  ,"[{""user_1"":{""id"":""afb86de8c54a6010f65265f6cd3f10f0""},""user_2"":{""id"":null}}]"
185  ,672        ,          ,2018-02-25 22:09:11 ,2017-09-06 06:17:30 ,payment issue ,                  ,"[{""user_1"":{""id"":""965f701ecbc72105229fce95cf30169c""},""user_2"":{""id"":""92d891d67d526f2a64ab1c29eeb547f5""}}]"
186  ,963        ,186       ,2018-08-17 10:37:03 ,2019-05-18 15:50:22 ,jaffle issue  ,1/18/2018         ,"[{""user_1"":{""id"":""eec55af0d0fc3ca341d2ebc87d8b8435""},""user_2"":{""id"":""1a1719e5d04c365289058ad29d941b3a""}}]"
187  ,101        ,187       ,2018-09-15 05:46:35 ,2017-04-23 12:24:56 ,payment issue ,7/7/2018          ,"[{""user_1"":{""id"":""065c1fe98ff663f6a939efdeefc55b6c""},""user_2"":{""id"":""a1e5582f48fe1abf9e6e085ece641a5e""}}]"
188  ,282        ,          ,2017-03-04 04:37:17 ,2018-10-18 04:47:26 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""6d0c7729c452505a4206db07e3a90f28""},""user_2"":{""id"":""ea256fc6b0bdb856d4b584a5c22304fc""}}]"
189  ,364        ,189       ,2017-07-15 23:09:17 ,2018-12-03 03:17:12 ,other         ,1/26/2017         ,"[{""user_1"":{""id"":""efaeb57267ac4cb15cc69c975e5e5936""},""user_2"":{""id"":null}}]"
190  ,236        ,190       ,2018-01-10 05:09:31 ,2017-04-29 05:44:08 ,other         ,4/1/2017          ,"[{""user_1"":{""id"":""65d748288eca90f5226e81991c48ce9d""},""user_2"":{""id"":""00e499aa167ad75860b0d7f6726e7450""}}]"
191  ,509        ,191       ,2018-03-21 00:27:41 ,2019-02-28 00:28:38 ,other         ,3/25/2019         ,"[{""user_1"":{""id"":""d2cc913162fd613dc897e0dba01359bc""},""user_2"":{""id"":""3dd019607d6527022dc1d850772927ce""}}]"
192  ,629        ,192       ,2017-12-28 02:22:20 ,2019-02-12 06:04:36 ,payment issue ,11/2/2019         ,"[{""user_1"":{""id"":""a1301412ec0f36fd302c3d26efe1cf35""},""user_2"":{""id"":""255e292d084da44e253e34815e190153""}}]"
193  ,988        ,          ,2017-12-14 13:13:10 ,2019-04-19 08:56:34 ,other         ,                  ,"[{""user_1"":{""id"":""e2d7df820fc8f986d96c16f355edac24""},""user_2"":{""id"":null}}]"
194  ,399        ,194       ,2018-10-23 18:56:35 ,2019-11-18 22:23:43 ,jaffle issue  ,8/20/2018         ,"[{""user_1"":{""id"":""52b170801968ae43225434c624cbf0be""},""user_2"":{""id"":null}}]"
195  ,662        ,195       ,2019-05-01 20:42:10 ,2018-01-01 23:26:30 ,payment issue ,5/15/2018         ,"[{""user_1"":{""id"":""154750ceaa9ca063f9e337012f0daec6""},""user_2"":{""id"":""fabf06c223cb77a279ef04c6067402d9""}}]"
196  ,662        ,196       ,2018-12-29 15:21:39 ,2017-03-04 20:42:32 ,other         ,11/12/2018        ,"[{""user_1"":{""id"":""a7e24563f71182760bf00abe60234a51""},""user_2"":{""id"":""d558534262756d0cc0a39a584005a444""}}]"
197  ,81         ,197       ,2018-12-19 13:14:08 ,2019-01-03 19:31:17 ,jaffle issue  ,5/11/2019         ,"[{""user_1"":{""id"":""1deaaaff3c84d39e2bae94215382ae6f""},""user_2"":{""id"":""53f170a3f7d21b942c3e7f500d743f13""}}]"
198  ,515        ,198       ,2018-04-10 14:34:19 ,2019-08-09 18:11:14 ,payment issue ,8/13/2019         ,"[{""user_1"":{""id"":""cf9f71066f3d4e2f5e9c0588f325a1f2""},""user_2"":{""id"":""e6dc3c3140514ac07a294857ab3f1b11""}}]"
199  ,743        ,199       ,2018-09-29 04:52:01 ,2018-09-21 17:06:33 ,other         ,2/8/2018          ,"[{""user_1"":{""id"":""3cae907f8e363c911c852b0daeb652b9""},""user_2"":{""id"":""8f9e981aaeb5c0aaa28a603317bcc911""}}]"
200  ,369        ,200       ,2017-07-16 04:55:28 ,2017-05-29 00:26:52 ,jaffle issue  ,11/17/2017        ,"[{""user_1"":{""id"":""08b81be4bc6dd5d0bf9e798877d01fd8""},""user_2"":{""id"":""2f97781d153ecb7e4cc11573425b43fd""}}]"
201  ,8          ,          ,2018-04-22 18:42:05 ,2018-09-25 15:37:33 ,other         ,                  ,"[{""user_1"":{""id"":""e8e31a9345065bd981b9bb14b2d88b3f""},""user_2"":{""id"":""8835e18725e92c467180cfdf01f02787""}}]"
202  ,574        ,202       ,2019-04-04 12:54:46 ,2019-12-19 20:43:27 ,payment issue ,4/29/2018         ,"[{""user_1"":{""id"":""45f9bd3e24c6611815a0ce1eb875fce4""},""user_2"":{""id"":""c58784275a4d06065b50177045f0fda5""}}]"
203  ,326        ,203       ,2019-02-28 20:44:11 ,2019-09-22 14:56:53 ,jaffle issue  ,1/11/2018         ,"[{""user_1"":{""id"":""6d81bfb2af244176451f91e421f41c0b""},""user_2"":{""id"":null}}]"
204  ,395        ,          ,2017-09-20 19:43:33 ,2019-07-06 14:15:47 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""59882529ecac40da36ed451e93c6fe87""},""user_2"":{""id"":""062ea526c088d88259254244eecbe510""}}]"
205  ,808        ,205       ,2018-06-07 23:54:53 ,2019-10-06 12:14:35 ,other         ,1/10/2019         ,"[{""user_1"":{""id"":""b6fe9a4859f4a975ee88c9fd3841154b""},""user_2"":{""id"":null}}]"
206  ,723        ,206       ,2017-05-15 14:07:20 ,2019-04-28 04:17:18 ,other         ,6/4/2017          ,"[{""user_1"":{""id"":""86b71391ef9c9bb12d2ffce4ee717020""},""user_2"":{""id"":""a93c1a6c2d40e8fb7b9498ad1aff87cf""}}]"
